0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,2,1,3,3,0,0,4,1,1,0,0,2,0,0,1,0,2,2,1,0,2,0,0,1,1,1,0,2,0,1,2,1,3,0,0,1,2,2,2,3,1,1,2,0,2,0,0,1,4,3,0,5,1,6,6,2,6,1,3,2,5,3,3,4,7,3,1,5,6,5,8,6,5,7,2,23,12,19,7,20,29,18,10,14,6,21,6,5,3,10,7,9,4,6,5,8,3,8,2,5,7,4,3,3,4,5,3,1,3,2,2,3,5,0,2,4,2,3,1,4,1,4,0,3,1,7,3,4,3,4,4,7,6,4,3,6,2,5,4,6,5,15,10,26,21,27,14,15,25,21,25,11,11,6,7,2,2,5,0,2,0,0,2,0,5,2,3,4,4,2,2,1,4,4,2,1,6,1,2,2,4,3,2,3,6,5,0,3,7,6,1,6,2,4,2,4,4,3,2,4,9,5,4,7,5,4,2,3,4,6,3,3,5,3,6,2,4,5,2,1,1,1,2,0,0,0,0,0,0,0,'navio'
1,1,0,1,2,0,0,0,2,0,1,1,4,2,1,1,2,2,3,0,1,3,2,0,1,3,2,0,2,1,1,2,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,1,1,1,0,1,1,4,2,3,2,3,1,1,2,1,4,1,3,2,1,3,1,1,6,6,10,5,4,3,7,9,6,4,4,8,3,8,9,9,7,11,10,4,6,3,8,4,5,6,7,5,6,5,3,4,5,5,2,6,3,6,9,6,4,5,6,4,2,9,4,6,7,4,4,12,13,9,8,11,7,5,3,2,3,3,4,4,2,2,5,4,1,2,2,2,3,5,3,5,2,5,2,3,4,4,5,1,4,1,5,4,4,4,5,2,5,7,9,7,5,8,11,7,3,7,8,4,1,6,7,6,10,7,2,2,1,5,7,4,9,12,10,4,8,4,5,7,6,5,10,7,7,3,2,7,9,8,8,5,9,3,3,2,3,5,6,8,5,5,12,7,4,8,8,8,9,6,5,5,8,7,10,12,3,4,3,2,4,1,2,2,4,2,2,1,0,2,0,'navio'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,2,2,1,4,1,8,5,6,13,5,7,9,9,9,10,8,9,12,6,12,13,7,12,8,8,24,24,19,25,29,30,23,36,25,37,33,41,25,27,22,14,23,11,9,5,0,2,2,5,0,2,2,0,1,2,1,1,1,0,1,2,0,2,0,0,2,0,2,4,3,3,2,5,4,3,1,2,1,1,6,0,3,0,2,1,1,3,2,1,1,1,0,3,2,1,1,3,1,1,1,0,3,0,3,0,4,4,1,1,2,1,0,1,1,2,0,1,1,4,1,0,1,1,1,3,3,2,1,2,1,2,0,2,2,4,6,2,3,4,5,5,4,4,5,0,2,4,4,1,2,2,7,3,3,2,1,3,3,6,4,4,2,1,4,10,5,4,2,3,4,2,4,3,4,2,3,4,2,7,6,2,2,1,1,3,3,2,6,2,3,0,4,3,3,2,0,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'navio'
0,0,0,0,0,0,0,0,1,2,2,0,2,2,2,0,0,2,1,1,0,3,2,7,3,8,4,2,2,3,12,9,12,4,8,9,11,10,10,7,11,24,16,15,13,20,18,18,11,19,33,43,34,22,15,9,14,11,7,3,12,6,8,3,8,7,9,6,5,8,12,5,9,6,7,3,5,5,3,2,5,11,8,5,5,6,8,12,5,7,5,5,6,7,7,7,6,8,5,5,8,6,6,0,6,0,6,7,2,8,3,4,6,5,5,4,4,10,11,8,9,13,13,6,3,3,6,2,2,3,0,2,3,6,0,2,1,1,1,0,1,5,4,3,2,2,3,0,1,3,1,1,0,3,1,3,0,1,0,2,3,2,1,1,4,0,1,3,0,2,0,1,1,0,0,0,1,1,0,1,1,0,2,0,2,0,0,0,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'navio'
0,0,0,0,3,2,1,1,2,2,2,2,3,0,3,2,0,2,0,0,0,3,0,0,4,1,2,1,1,2,2,0,2,0,1,6,0,1,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,3,1,0,1,3,1,0,1,1,6,2,2,7,7,6,5,13,11,19,12,16,9,10,7,12,9,6,5,7,6,4,8,4,10,9,12,14,11,12,6,13,10,4,14,11,12,19,18,18,18,17,23,20,16,12,26,12,7,15,11,22,16,15,13,16,9,14,20,14,15,7,16,12,12,27,11,7,16,10,7,8,11,2,7,5,3,9,2,1,6,5,3,3,4,5,2,1,5,5,0,1,2,1,0,0,0,0,0,1,0,1,0,2,1,2,0,0,1,2,1,2,2,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'navio'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,8,1,0,1,4,5,0,3,3,2,2,6,3,10,6,6,6,5,6,7,2,4,5,5,5,4,1,6,4,4,6,2,6,2,5,5,7,6,7,4,3,1,5,1,6,8,13,7,6,6,9,5,6,11,7,4,4,3,3,8,7,7,5,2,8,6,1,4,6,4,4,1,8,2,2,5,5,3,3,4,4,2,5,8,7,2,3,1,5,6,4,2,6,4,2,1,9,3,1,0,3,4,2,3,4,1,3,5,1,3,5,3,2,2,5,2,2,3,3,3,3,1,3,4,5,2,2,2,7,3,1,5,3,1,1,1,2,2,2,1,2,2,2,2,1,4,2,0,1,1,0,1,2,3,0,1,1,2,2,1,2,0,0,1,5,4,2,2,1,4,3,5,3,10,3,7,16,5,10,5,6,7,9,6,15,6,12,9,7,4,10,10,6,11,8,12,11,7,9,10,10,10,12,14,15,9,9,12,12,11,3,8,3,7,2,6,1,1,3,6,2,2,1,2,4,0,0,'navio'
0,0,0,0,1,0,0,0,0,1,1,0,2,2,4,2,0,3,7,4,6,8,5,8,2,2,0,0,3,2,4,3,5,1,4,2,3,0,1,4,2,2,2,2,3,1,2,1,4,3,0,2,0,5,2,0,1,2,2,3,5,1,1,0,1,4,1,1,2,1,2,2,2,2,3,0,1,1,0,3,2,4,0,2,2,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,2,1,3,3,0,2,0,2,1,1,0,1,3,1,4,0,2,1,1,2,0,2,0,2,2,0,2,1,1,0,1,1,0,1,0,0,2,1,3,0,1,0,1,0,3,3,1,2,3,2,1,1,2,2,2,6,8,4,6,5,3,6,7,5,13,8,10,8,5,10,5,9,4,5,5,4,4,1,2,6,3,4,4,4,1,1,0,3,1,0,1,1,3,2,3,4,3,2,1,3,2,4,5,5,6,7,10,7,9,8,12,8,7,7,5,7,6,3,3,8,8,6,9,7,7,7,7,7,16,15,14,14,12,13,16,7,21,21,27,24,35,38,33,23,10,8,5,10,5,6,3,3,5,2,3,1,'navio'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,4,3,5,9,6,6,5,7,8,3,9,4,6,2,2,3,5,6,0,3,3,5,3,3,2,3,2,2,5,4,7,5,3,8,7,3,10,9,5,11,2,5,6,5,5,10,6,4,7,3,4,6,4,6,5,6,3,4,5,9,4,2,7,7,2,6,8,7,5,4,1,3,3,5,2,4,6,7,5,4,4,4,2,2,4,3,2,4,6,2,7,2,2,5,2,1,4,4,5,4,4,4,2,2,6,2,2,5,3,4,3,3,2,1,9,2,2,5,5,4,11,9,5,10,9,1,6,5,6,11,4,10,4,4,7,7,6,4,5,12,8,7,6,5,7,4,6,7,6,7,6,8,4,7,3,6,2,11,5,7,4,3,1,3,5,2,8,1,8,9,8,9,6,5,6,3,3,5,8,5,2,3,9,3,7,1,2,2,8,3,4,3,2,6,3,3,2,3,0,5,3,2,3,4,1,3,2,2,3,2,2,0,1,4,1,2,1,3,4,3,1,1,0,0,3,0,0,2,0,0,0,3,'navio'
0,1,1,0,1,0,0,0,0,1,3,1,0,1,1,2,1,2,0,0,2,1,2,3,1,1,0,0,1,1,2,5,2,0,1,0,5,5,0,2,2,1,1,5,1,1,2,1,2,6,1,4,4,1,0,3,2,3,3,3,1,3,0,2,4,0,2,0,1,1,2,4,2,4,0,2,2,0,3,7,3,1,5,4,4,6,2,4,8,2,6,0,5,3,6,3,1,5,9,6,3,3,5,2,3,4,2,2,2,4,3,2,4,2,4,2,2,2,4,2,0,3,1,4,4,2,6,5,4,2,5,4,4,3,5,3,5,3,3,3,5,8,8,1,9,8,5,8,10,4,11,8,6,4,6,4,9,7,9,20,12,12,8,11,12,14,6,13,12,20,17,9,11,8,15,15,7,14,10,8,12,8,12,14,11,4,6,12,10,8,8,10,6,4,3,0,5,3,3,5,2,6,4,7,6,3,8,8,5,2,4,8,4,3,3,2,1,3,3,4,3,1,3,1,1,4,4,3,1,3,4,0,2,0,0,1,1,1,2,1,2,0,2,2,2,1,1,2,6,4,1,3,1,3,0,0,'navio'
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,2,1,4,2,3,3,4,4,1,6,2,2,8,4,13,8,6,6,5,6,7,5,6,10,12,8,9,6,8,9,15,12,11,9,17,9,10,8,10,7,13,7,8,6,11,13,7,9,7,3,6,8,7,8,8,10,10,6,3,4,3,4,7,7,4,9,8,1,3,5,5,4,8,3,7,4,5,7,4,2,8,6,5,11,5,9,8,7,9,10,11,9,12,8,7,5,8,8,11,6,15,15,16,9,13,7,17,18,23,14,18,11,18,11,8,13,10,9,8,8,5,8,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,2,2,6,3,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'navio'
